facility,name,betweenness,pagerank,in_degree,out_degree,degree,clustering,throughput_legs,total_excess_delay,delay_pct,betw_pct,thru_pct,bottleneck_score
IND517325AAA,Madnapalle_PngnrRd_D (Andhra Pradesh),0.0,0.00011567764671148872,0,1,1,0.0,1,37.0,0.038322269161134584,0.18949909474954738,0.024140012070006035,0.0808388654194327
IND821307AAA,DehriSone_Dilliyan_D (Bihar),0.0,0.0002246754367536832,1,1,2,0.0,12,226.0,0.19130959565479783,0.18949909474954738,0.3488231744115872,0.22226916113458056
IND825102AAA,Phusro_RhmgjDPP_D (Jharkhand),0.0,0.00016484393716997156,1,1,2,1.0,6,675.0,0.4547374773687387,0.18949909474954738,0.19100784550392275,0.3224200362100181
IND826001AAC,Dhanbad_Central_D_4 (Jharkhand),0.0,0.00011567764671148872,0,1,1,0.0,2,28.0,0.02896801448400724,0.18949909474954738,0.0700060350030175,0.08533494266747134
IND828205AAA,Nirsa_ShantiDPP_D (Jharkhand),0.0,0.00018282827457885169,1,0,1,0.0,1,39.0,0.041943270971635485,0.18949909474954738,0.024140012070006035,0.08264936632468316
IND828401AAB,Gomoh_KhsmiDPP_D (Jharkhand),0.0,0.0003171295303135776,1,1,2,0.0,10,305.0,0.235968617984309,0.18949909474954738,0.292094146047073,0.2332528666264333
IND302022AAD,Jaipur_RIICO_L (Rajasthan),0.0,0.0004249657560963367,1,1,2,0.0,27,3766.0,0.8901629450814725,0.18949909474954738,0.6831623415811708,0.6385636692818347
IND000000ACK,Hyderabad_Chikdply_C (Telangana),0.0,0.00011567764671148872,0,1,1,0.0,32,1687.0,0.7474351237175618,0.18949909474954738,0.764031382015691,0.5833735666867833
IND000000ACT,Delhi_Gateway_HB (Delhi),0.0,0.00011567764671148872,0,3,3,1.0,160,8593.0,0.9487024743512372,0.18949909474954738,0.9806879903439951,0.7273385636692818
IND000000ADM,Cochin_Kdvantra_D (Kerala),0.0,0.00048770491855677767,1,1,2,0.0,14,255.0,0.20941460470730236,0.18949909474954738,0.40012070006035005,0.2415811707905854
IND520011AAA,Vijayawada (Andhra Pradesh),0.0,0.0001438164480030548,1,1,2,0.0,9,339.0,0.2628243814121907,0.18949909474954738,0.2664453832226916,0.2415509957754979
IND600044AAC,Chennai_Chrompet_PC (Tamil Nadu),0.0,0.00041067034746549726,3,0,3,0.0,54,2445.0,0.8304164152082076,0.18949909474954738,0.9152082076041038,0.6550995775497888
IND000000AEL,Delhi_PunjabiB_L (Delhi),0.0,0.0004713589725040639,1,1,2,0.0,40,3447.0,0.8780929390464696,0.18949909474954738,0.8669281834640917,0.6692818346409173
IND505325AAA,Metpally_GunjRDPP_D (Telangana),0.0,0.0003483004064359145,1,1,2,1.0,11,122.0,0.11828605914302957,0.18949909474954738,0.31985515992757996,0.179963789981895
IND505326AAA,Koratla_BhemuDPP_D (Telangana),0.0,0.00011567764671148872,0,1,1,0.0,1,64.0,0.06366928183464092,0.18949909474954738,0.024140012070006035,0.09351237175618587
IND505467AAA,Husnabad_Greenmkt_D (Telangana),0.0,0.00020089776026264677,1,1,2,1.0,26,703.0,0.46891973445986723,0.18949909474954738,0.6653590826795414,0.4243814121907061
IND506164AAA,Parkal_AmbedDPP_D (Telangana),0.0,0.00040812785955240873,1,0,1,0.0,1,50.0,0.05190102595051298,0.18949909474954738,0.024140012070006035,0.0876282438141219
IND500084AAB,Hyderabad_Kondapur_D (Telangana),0.0,0.00015600951635498416,1,0,1,0.0,1,33.0,0.03530476765238383,0.18949909474954738,0.024140012070006035,0.07933011466505734
IND500008AAD,Hyderabad_Tolichwk_L (Telangana),0.0,0.00011567764671148872,0,1,1,0.0,6,550.0,0.39257694628847317,0.18949909474954738,0.19100784550392275,0.2913397706698853
IND500008AAF,Hyderabad_South_D_4 (Telangana),0.0,0.00011567764671148872,0,1,1,0.0,19,781.0,0.5039227519613759,0.18949909474954738,0.512070006035003,0.41122510561255277
IND143001AAA,Amritsar_DPC (Punjab),0.0,0.001055666280296925,3,1,4,1.0,48,4203.0,0.904043452021726,0.18949909474954738,0.9043452021726011,0.6897404948702475
IND000000ADV,Chennai_Mdhavram_C (Tamil Nadu),0.0,0.00011567764671148872,0,1,1,0.0,18,741.0,0.4837054918527459,0.18949909474954738,0.48672299336149666,0.3960470730235365
IND126112AAA,Safidon_HatRDDPP_D (Haryana),0.0,0.00011567764671148872,0,1,1,0.0,16,1653.0,0.7429088714544357,0.18949909474954738,0.4369342184671092,0.5156910078455039
IND131021AAA,Sonipat_AmzonDev_V (Haryana),0.0,0.00011567764671148872,0,1,1,0.0,58,414.0,0.30748340374170186,0.18949909474954738,0.9224502112251056,0.3950814725407363
IND131028AAA,Sonipat_Kundli_P (Haryana),0.0,0.00021400854696282493,1,0,1,0.0,58,414.0,0.30748340374170186,0.18949909474954738,0.9224502112251056,0.3950814725407363
IND160055AAA,Chandigarh_Mohali (Chandigarh),0.0,0.0008460086257768693,2,1,3,1.0,57,663.0,0.4493059746529873,0.18949909474954738,0.9203379601689801,0.4655703077851539
IND141003AAB,Ludhiana_GillChwk_DC (Punjab),0.0,0.00011567764671148872,0,3,3,1.0,29,506.0,0.36270368135184067,0.18949909474954738,0.716053108026554,0.38141219070609533
IND141109AAA,Raikot_DC (Punjab),0.0,0.0002695679475112758,2,1,3,1.0,37,689.0,0.4619794809897405,0.18949909474954738,0.8340374170187085,0.4546469523234762
IND142026AAA,Jagraon_DC (Punjab),0.0,0.00018688278137624943,1,2,3,1.0,40,795.0,0.5090525045262523,0.18949909474954738,0.8669281834640917,0.4847616173808087
IND141010AAA,Ludhiana_DC (Punjab),0.0,0.00011567764671148872,0,1,1,0.0,1,9.0,0.012673506336753168,0.18949909474954738,0.024140012070006035,0.068014484007242
IND144001AAA,Jalandhar_DC (Punjab),0.0,0.000247257876470858,1,1,2,1.0,18,365.0,0.2833433916716958,0.18949909474954738,0.48672299336149666,0.29586602293301145
IND804401AAA,Arwal_Rozapar_D (Bihar),0.0,0.0002975972736948614,1,0,1,0.0,10,570.0,0.40585395292697646,0.18949909474954738,0.292094146047073,0.318195534097767
IND144001AAC,Jalandhar_Sodal Road (Punjab),0.0,0.00011567764671148872,0,2,2,1.0,27,3337.0,0.8750754375377188,0.18949909474954738,0.6831623415811708,0.6310199155099577
IND757024AAA,Sankerko_AmbkaDPP_D (Orissa),0.0,0.00011567764671148872,0,1,1,0.0,1,104.0,0.10591430295715148,0.18949909474954738,0.024140012070006035,0.11463488231744116
IND758035AAA,Barbil_PunjbiPd_D (Orissa),0.0,0.00065992834738407,1,1,2,0.0,4,191.0,0.16807483403741702,0.18949909474954738,0.1388050694025347,0.16864815932407967
IND761020AAA,Berhampur_Chatrpr_DC (Orissa),0.0,0.00033407130282292366,1,0,1,0.0,1,21.0,0.02383826191913096,0.18949909474954738,0.024140012070006035,0.07359686179843089
IND764073AAA,Umerkote_Central_DPP_1 (Orissa),0.0,0.0003107349288152179,1,0,1,0.0,2,45.0,0.047978273989136996,0.18949909474954738,0.0700060350030175,0.09484007242003621
IND134109AAA,Chandigarh_Panchkula (Chandigarh),0.0,0.00011567764671148872,0,1,1,0.0,15,5996.0,0.9299939649969825,0.18949909474954738,0.4179239589619795,0.6054315027157513
IND140501AAA,Lalru_OnkarDPP_D (Punjab),0.0,0.0002258500835067744,1,1,2,1.0,28,759.0,0.49426674713337354,0.18949909474954738,0.6994568497284248,0.44387447193723595
IND132039AAA,Assandh_MhrjaDPP_D (Haryana),0.0,0.0006026542745153495,1,0,1,0.0,21,802.0,0.5117682558841279,0.18949909474954738,0.5618587809293905,0.4251056125528062
IND752055AAA,Khurdha_MunplDPP_D (Orissa),0.0,0.00013080547751938661,1,2,3,1.0,4,66.0,0.06547978273989137,0.18949909474954738,0.1388050694025347,0.11735063367531684
IND144401AAB,Phagwara_Lovely_D (Punjab),0.0,0.0006587263449996785,1,1,2,0.0,31,380.0,0.2902836451418226,0.18949909474954738,0.7483403741701871,0.3516596258298129
IND741502AAB,Hanskhali_Central_D_1 (West Bengal),0.0,0.000262261708180084,1,0,1,0.0,1,20.0,0.022631261315630657,0.18949909474954738,0.024140012070006035,0.07299336149668074
IND741121AAA,Badkulla_Central_DPP_1 (West Bengal),0.0,0.00011567764671148872,0,1,1,0.0,1,34.0,0.036511768255884126,0.18949909474954738,0.024140012070006035,0.07993361496680748
IND742148AAA,Lalgola_KrsprDPP_D (West Bengal),0.0,0.00020745315361273583,1,1,2,1.0,30,1221.0,0.663850331925166,0.18949909474954738,0.7317441158720579,0.5351237175618587
IND742149AAA,Murshidabad_Sirjudol_D (West Bengal),0.0,0.00011567764671148872,0,2,2,1.0,15,680.0,0.4586602293301147,0.18949909474954738,0.4179239589619795,0.3697646348823175
IND147101AAA,Samana_PODPP_D (Punjab),0.0,0.0003743553339406678,2,2,4,1.0,20,1159.0,0.6433313216656609,0.18949909474954738,0.5353047676523838,0.4855763427881714
IND147105AAA,Patran_MheshNGR_D (Punjab),0.0,0.000471732441455306,2,2,4,1.0,20,4508.0,0.9100784550392276,0.18949909474954738,0.5353047676523838,0.6189499094749548
IND148001AAA,Sangrur_DC (Punjab),0.0,0.00032498914478631816,1,0,1,0.0,2,20.0,0.022631261315630657,0.18949909474954738,0.0700060350030175,0.08216656608328304
IND148024AAB,Dhuri_DMComDPP_D (Punjab),0.0,0.00022033339574890342,1,0,1,0.0,1,18.0,0.019613759806879905,0.18949909474954738,0.024140012070006035,0.07148461074230537
IND733201AAA,Dalkhola_DltprDPP_D (West Bengal),0.0,0.00011567764671148872,0,1,1,0.0,1,42.0,0.04435727217863609,0.18949909474954738,0.024140012070006035,0.08385636692818346
IND126116AAA,IND126116AAA,0.0,0.0002918447860840725,1,1,2,1.0,10,706.0,0.47042848521424263,0.18949909474954738,0.292094146047073,0.3504828002414001
IND733202AAC,Islampure_Central_DPP_2 (West Bengal),0.0,0.00011567764671148872,0,1,1,0.0,1,30.0,0.03168376584188292,0.18949909474954738,0.024140012070006035,0.07751961375980687
IND734214AAB,Mirik_WardNo3_D (West Bengal),0.0,0.00011567764671148872,0,1,1,0.0,3,235.0,0.19462884731442365,0.18949909474954738,0.10651780325890163,0.17546771273385636
IND735224AAA,Mainaguri_MilpaDPP_D (West Bengal),0.0,0.00011567764671148872,0,1,1,0.0,8,216.0,0.18527459263729631,0.18949909474954738,0.24170187085093542,0.19782739891369944
IND736101AAA,CoochBehar_Psthrjhr_D (West Bengal),0.0,0.0002536636966671661,1,0,1,0.0,6,149.0,0.13729631864815933,0.18949909474954738,0.19100784550392275,0.16369945684972842
IND736165AAA,Pundibari_StatonRD_D (West Bengal),0.0,0.00023066602167455327,1,0,1,0.0,5,285.0,0.22329511164755583,0.18949909474954738,0.16807483403741702,0.20211225105612554
IND144527AAA,Garhshnker_Jagrata_D (Punjab),0.0,0.00011567764671148872,0,1,1,0.0,4,118.0,0.11436330718165359,0.18949909474954738,0.1388050694025347,0.14179239589619794
IND321401AAB,Bayana_LalBagh_D (Rajasthan),0.0,0.0007584465016231823,2,0,2,1.0,12,200.0,0.17229933614966808,0.18949909474954738,0.3488231744115872,0.21276403138201572
IND335524AAA,Rawatsar_ShivmDPP_D (Rajasthan),0.0,0.0003791487276437294,2,1,3,0.6666666666666666,8,996.0,0.5926372963186481,0.18949909474954738,0.24170187085093542,0.40150875075437537
IND125050AAA,Fatehabad_SirsaDPP_D (Haryana),0.0,0.00015385214260298623,1,1,2,1.0,3,91.0,0.09022329511164756,0.18949909474954738,0.10651780325890163,0.12326493663246832
IND733210AAA,Lodhan_GoalpDPP_D (West Bengal),0.0,0.00039592817394619754,2,0,2,0.0,2,40.0,0.04284852142426071,0.18949909474954738,0.0700060350030175,0.09227519613759808
IND768201AAA,Jharsuguda_MbRoad_D (Orissa),0.0,0.00011567764671148872,0,1,1,0.0,1,100.0,0.10108630054315026,0.18949909474954738,0.024140012070006035,0.11222088111044055
IND768216AAA,Brajrajnagar_LamtiDPP_D (Orissa),0.0,0.00011567764671148872,0,1,1,0.0,5,235.0,0.19462884731442365,0.18949909474954738,0.16807483403741702,0.18777911888955945
IND770017AAB,Rajgangpur_Central_D_2 (Orissa),0.0,0.00038118600042689793,1,0,1,0.0,6,204.0,0.1747133373566687,0.18949909474954738,0.19100784550392275,0.18240796620398309
IND781001AAA,Guwahati_UzanBazr_DC (Assam),0.0,0.00011567764671148872,0,1,1,0.0,10,443.0,0.32739891369945684,0.18949909474954738,0.292094146047073,0.2789680144840072
IND781003AAA,Guwahati_Chandmari (Assam),0.0,0.00041653655796628506,1,1,2,0.0,10,478.0,0.34821967410983706,0.18949909474954738,0.292094146047073,0.28937839468919735
IND781005AAA,Guwahati_North (Assam),0.0,0.00037355671350131406,1,1,2,0.0,16,354.0,0.276101388050694,0.18949909474954738,0.4369342184671092,0.2822872661436331
IND781014AAA,Guwahati_Jalukbari (Assam),0.0,0.00011567764671148872,0,2,2,0.0,12,351.0,0.2742908871454436,0.18949909474954738,0.3488231744115872,0.26375980687990347
IND201204AAA,Modinagar_SikriKla_DC (Uttar Pradesh),0.0,0.00031704451851420233,1,1,2,1.0,15,555.0,0.3955944477972239,0.18949909474954738,0.4179239589619795,0.3382317441158721
IND247667AAA,Roorkee_Dc (Uttarakhand),0.0,0.0002275481310463296,1,1,2,1.0,19,1270.0,0.6741098370549186,0.18949909474954738,0.512070006035003,0.4963186481593241
IND752056AAA,Khurdha_MdhsnDPP_D (Orissa),0.0,0.0002117347789221827,2,1,3,1.0,8,161.0,0.1487628243814122,0.18949909474954738,0.24170187085093542,0.1795715147857574
IND250609AAA,Baghpat_Barout_D (Uttar Pradesh),0.0,0.0001380517435784569,1,0,1,0.0,1,43.0,0.045866022933011466,0.18949909474954738,0.024140012070006035,0.08461074230537115
IND132103AAB,Panipat_PC (Haryana),0.0,0.00023055340524454063,1,2,3,1.0,11,1288.0,0.6759203379601689,0.18949909474954738,0.31985515992757996,0.45878092939046466
IND133004AAA,Ambala (Haryana),0.0,0.00011567764671148872,0,1,1,0.0,6,216.0,0.18527459263729631,0.18949909474954738,0.19100784550392275,0.18768859384429692
IND793150AAA,Jowai_Ldthlabh_D (Meghalaya),0.0,0.0004253670693079787,1,1,2,1.0,3,249.0,0.203983101991551,0.18949909474954738,0.10651780325890163,0.18014484007242004
IND796009AAA,Aizawl_HunthrVg_I (Mizoram),0.0,0.0007676057579897632,1,1,2,0.0,7,4792.0,0.912190706095353,0.18949909474954738,0.216053108026554,0.5561557030778514
IND796321AAB,Champhai_AwmpiVng_D (Mizoram),0.0,0.0007676057579897632,1,1,2,0.0,7,4792.0,0.912190706095353,0.18949909474954738,0.216053108026554,0.5561557030778514
IND799008AAA,Agartala_Chmpmura_I (Tripura),0.0,0.00024368510012878173,1,0,1,0.0,1,214.0,0.18346409173204586,0.18949909474954738,0.024140012070006035,0.15340977670488837
IND801103AAA,Bihta_ShivNgar_D (Bihar),0.0,0.00011567764671148872,0,1,1,0.0,11,349.0,0.27157513578756787,0.18949909474954738,0.31985515992757996,0.25660832830416413
IND802119AAA,Dumraon_Nishangr_D (Bihar),0.0,0.0004260174756391732,1,1,2,1.0,30,872.0,0.5455642727821364,0.18949909474954738,0.7317441158720579,0.475980687990344
IND247667AAB,Roorkee_IOTCEncl_L (Uttarakhand),0.0,0.0004512890997160113,1,1,2,1.0,17,2021.0,0.7875678937839469,0.18949909474954738,0.46016898008449003,0.5426674713337356
IND751021AAA,Bhubaneswar_Patia (Orissa),0.0,0.00011567764671148872,0,1,1,0.0,1,22.0,0.02504526252263126,0.18949909474954738,0.024140012070006035,0.07420036210018105
IND752030AAA,Balugaon_Thikiri_D (Orissa),0.0,0.00011567764671148872,0,1,1,0.0,1,15.0,0.01659625829812915,0.18949909474954738,0.024140012070006035,0.06997585998792999
IND754160AAA,Tirtol_Central_D_2 (Orissa),0.0,0.00011567764671148872,0,1,1,0.0,1,28.0,0.02896801448400724,0.18949909474954738,0.024140012070006035,0.07616173808086904
IND757025AAA,Betnoti_MhliaDPP_D (Orissa),0.0,0.0007208163186211435,1,1,2,1.0,14,351.0,0.2742908871454436,0.18949909474954738,0.40012070006035005,0.274019312009656
IND758034AAA,Joda_Central_D_1 (Orissa),0.0,0.0010914211505210186,1,3,4,1.0,17,3776.0,0.8913699456849729,0.18949909474954738,0.46016898008449003,0.5945684972842487
IND110085AAA,North Delhi (Delhi),0.0,0.0001866428023868577,1,0,1,0.0,1,14.0,0.015691007845503924,0.18949909474954738,0.024140012070006035,0.06952323476161738
IND110087AAA,Delhi_Paschim_DC (Delhi),0.0,0.0003285731137375956,1,0,1,0.0,3,45.0,0.047978273989136996,0.18949909474954738,0.10651780325890163,0.10214242607121303
IND110093AAA,Delhi_Shahdara (Delhi),0.0,0.0001575706229441992,1,1,2,0.0,2,76.0,0.07423053711526856,0.18949909474954738,0.0700060350030175,0.107966203983102
IND121001AAA,Faridabad (Haryana),0.0,0.0005524612468540363,1,1,2,0.0,51,659.0,0.4471937235968618,0.18949909474954738,0.9088714544357273,0.4622208811104406
IND110083AAA,Delhi_Mangol_DC (Delhi),0.0,0.0003285731137375956,1,1,2,0.0,4,152.0,0.140012070006035,0.18949909474954738,0.1388050694025347,0.15461677730838866
IND121004AAA,Faridabad_Blbgarh_DC (Haryana),0.0,0.0005342619301814301,1,1,2,0.0,33,600.0,0.42546771273385636,0.18949909474954738,0.7815328907664454,0.4258901629450815
IND121004AAC,Faridabad_MohnVRTL_D (Haryana),0.0,0.00027947149676494406,1,1,2,0.0,15,462.0,0.33614966807483404,0.18949909474954738,0.4179239589619795,0.3085093542546771
IND121102AAA,Palwal (Haryana),0.0,0.0008618496302883408,1,1,2,0.0,53,2391.0,0.8249849124924562,0.18949909474954738,0.912190706095353,0.6517803258901629
IND781018AAA,Guwahati_East (Assam),0.0,0.00011567764671148872,0,1,1,0.0,2,4.0,0.007845503922751962,0.18949909474954738,0.0700060350030175,0.07477368738684369
IND781022AAA,Guwahati_Sixmile (Assam),0.0,0.0005024962468962268,1,1,2,0.0,21,210.0,0.18074834037417017,0.18949909474954738,0.5618587809293905,0.25959565479782737
IND783370AAB,Kokrajhar_HplrdDPP_D (Assam),0.0,0.00011567764671148872,0,1,1,0.0,2,106.0,0.10863005431502716,0.18949909474954738,0.0700060350030175,0.1251659625829813
IND784101AAA,Balipara_EragnDPP_D (Assam),0.0,0.00019938403690183083,1,1,2,1.0,2,107.0,0.11013880506940253,0.18949909474954738,0.0700060350030175,0.12592033796016897
IND110005AAA,Delhi_Todapur_DC (Delhi),0.0,0.0001518649637397792,1,0,1,0.0,2,39.0,0.041943270971635485,0.18949909474954738,0.0700060350030175,0.09182257091128546
IND110046AAA,Delhi_Lajwanti (Delhi),0.0,0.00013377130522563397,1,0,1,0.0,1,30.0,0.03168376584188292,0.18949909474954738,0.024140012070006035,0.07751961375980687
IND110077AAA,Delhi_Palam (Delhi),0.0,0.00011567764671148872,0,1,1,0.0,1,5.0,0.008449004224502113,0.18949909474954738,0.024140012070006035,0.06590223295111647
IND121002AAA,Faridabad_Old (Haryana),0.0,0.0001338769633840949,1,1,2,0.0,2,238.0,0.19674109837054918,0.18949909474954738,0.0700060350030175,0.1692214846107423
IND431401AAA,Parbhani_Rjndrngr_D (Maharashtra),0.0,0.0001489737245388543,1,0,1,0.0,1,149.0,0.13729631864815933,0.18949909474954738,0.024140012070006035,0.1303258901629451
IND441206AAB,Brahmapuri_DhnliRth_D (Maharashtra),0.0,0.00011567764671148872,0,2,2,1.0,8,646.0,0.4459867229933615,0.18949909474954738,0.24170187085093542,0.32818346409173205
IND441603AAA,Chamorshi_Central_DPP_1 (Maharashtra),0.0,0.001064661711992404,2,1,3,1.0,5,205.0,0.17742908871454435,0.18949909474954738,0.16807483403741702,0.1791792395896198
IND442605AAA,Gadchiroli_Central_DPP_1 (Maharashtra),0.0,0.001122477915265397,2,1,3,1.0,11,617.0,0.4336149668074834,0.18949909474954738,0.31985515992757996,0.33762824381412193
IND441614AAA,Gondia_RamNgr_D (Maharashtra),0.0,0.00011567764671148872,0,1,1,0.0,9,302.0,0.23415811707905854,0.18949909474954738,0.2664453832226916,0.2272178636089318
IND481001AAA,Balaghat_Kosmi_D (Madhya Pradesh),0.0,0.00021400854696282493,1,0,1,0.0,9,302.0,0.23415811707905854,0.18949909474954738,0.2664453832226916,0.2272178636089318
IND441904AAB,Bhandara_RjnaiDPP_D (Maharashtra),0.0,0.00011567764671148872,0,1,1,0.0,12,331.0,0.2531683765841883,0.18949909474954738,0.3488231744115872,0.2531985515992758
IND561203AAB,Doddablpur_ChikaDPP_D (Karnataka),0.0,0.0007942080329722668,1,1,2,1.0,24,669.0,0.45262522631261315,0.18949909474954738,0.6297525648762824,0.4091128545564272
IND562108AAA,Gauribidanur_Gurukrpa_D (Karnataka),0.0,0.0007683211104269453,1,1,2,1.0,14,393.0,0.29903439951719973,0.18949909474954738,0.40012070006035005,0.2863910681955341
IND303108AAB,Kotputli_LXngrDPP_D (Rajasthan),0.0,0.00011567764671148872,0,1,1,0.0,9,196.0,0.17048883524441763,0.18949909474954738,0.2664453832226916,0.19538322269161135
IND577598AAC,Hiriyur_TahurDPP_D (Karnataka),0.0,0.00026136233308426135,1,1,2,1.0,21,1094.0,0.6234158117079058,0.18949909474954738,0.5618587809293905,0.4809293904646952
IND562132AAC,Bengaluru_Nelmngla_L (Karnataka),0.0,0.00011567764671148872,0,1,1,0.0,1,1181.0,0.6469523234761617,0.18949909474954738,0.024140012070006035,0.38515389257694627
IND562159AAA,Ramanagara_BMRd_DC (Karnataka),0.0,0.00011567764671148872,0,1,1,0.0,11,287.0,0.22510561255280628,0.18949909474954738,0.31985515992757996,0.23337356668678333
IND563131AAA,Mulbagal_Sunku_D (Karnataka),0.0,0.0005093498971874719,1,1,2,1.0,28,725.0,0.4785757392878696,0.18949909474954738,0.6994568497284248,0.436028968014484
IND571602AAA,Krishnarajngr_JublieRD_D (Karnataka),0.0,0.0006459474375063729,1,0,1,0.0,14,826.0,0.5247435123717562,0.18949909474954738,0.40012070006035005,0.3992456246228123
IND476001AAA,Morena_Prjapati_D (Madhya Pradesh),0.0,0.0002107725089342037,1,1,2,1.0,4,107.0,0.11013880506940253,0.18949909474954738,0.1388050694025347,0.1396801448400724
IND480106AAA,Sausar_Central_DPP_1 (Madhya Pradesh),0.0,0.0005042671749591194,1,0,1,0.0,21,357.0,0.2788171394085697,0.18949909474954738,0.5618587809293905,0.30863005431502716
IND683511AAB,Kerala_Cochin_L (Kerala),0.0,0.0001257455014692277,1,0,1,0.0,1,277.0,0.21907060953530477,0.18949909474954738,0.024140012070006035,0.17121303560651782
IND560099AAG,Bengaluru_Bomsndra_L (Karnataka),0.0,0.00011567764671148872,0,1,1,0.0,2,21.0,0.02383826191913096,0.18949909474954738,0.0700060350030175,0.08277006638503319
IND560066AAB,Bengaluru_Whitefld_L (Karnataka),0.0,0.00014481458398604325,1,0,1,0.0,2,116.0,0.11345805672902837,0.18949909474954738,0.0700060350030175,0.1275799637899819
IND492007AAA,Raipur_Central_D_5 (Chhattisgarh),0.0,0.00021400854696282493,1,0,1,0.0,8,171.0,0.15389257694628847,0.18949909474954738,0.24170187085093542,0.1821363910681955
IND493118AAC,Bhatpara_TrengaRD_D (Chhattisgarh),0.0,0.00011567764671148872,0,1,1,0.0,11,321.0,0.24652987326493664,0.18949909474954738,0.31985515992757996,0.24408569704284855
IND490023AAA,Durg_Bhilai_DC (Chhattisgarh),0.0,0.00036865207163023074,1,0,1,0.0,1,818.0,0.52021726010863,0.18949909474954738,0.024140012070006035,0.3217863608931804
IND000000ACS,BLR_HSR_Layout_PC (Karnataka),0.0,0.00040469489969114974,4,0,4,0.5,9,384.0,0.2923958961979481,0.18949909474954738,0.2664453832226916,0.25633675316837656
IND482002AAA,Jabalpur (Madhya Pradesh),0.0,0.0003502903445525067,1,1,2,0.0,7,1200.0,0.6557030778515389,0.18949909474954738,0.216053108026554,0.42791188895594445
IND483225AAA,Sihora_KtnRdDPP_D (Madhya Pradesh),0.0,0.00029163717009225216,1,1,2,1.0,6,239.0,0.1979480989740495,0.18949909474954738,0.19100784550392275,0.1940253470126735
IND484224AAA,Anuppur_JthriDPP_DC (Madhya Pradesh),0.0,0.00026220156011478153,1,1,2,1.0,4,7.0,0.010863005431502716,0.18949909474954738,0.1388050694025347,0.09004224502112251
IND484551AAA,PaliBirsighpr_CtyLgDPP_D (Madhya Pradesh),0.0,0.00018169805361819476,1,1,2,1.0,2,76.0,0.07423053711526856,0.18949909474954738,0.0700060350030175,0.107966203983102
IND485771AAA,Maihar_MngalDPP_D (Madhya Pradesh),0.0,0.0002605587366111006,1,2,3,1.0,5,955.0,0.5736270368135185,0.18949909474954738,0.16807483403741702,0.3772782136391068
IND577598AAB,Madikeri_MuthpTmp_D (Karnataka),0.0,0.0006060401687676724,1,1,2,1.0,33,1395.0,0.7042848521424261,0.18949909474954738,0.7815328907664454,0.5652987326493664
IND488001AAA,Panna_Mohnprwa_D (Madhya Pradesh),0.0,0.0002605587366111006,1,1,2,1.0,7,402.0,0.30416415208207603,0.18949909474954738,0.216053108026554,0.25214242607121307
IND560060AAB,Bengaluru_Kengeri_IP (Karnataka),0.0,0.001312795821559886,3,2,5,1.0,133,2288.0,0.8153289076644539,0.18949909474954738,0.9752564876282438,0.6595654797827399
IND560058AAD,Bengaluru_Peenya_L (Karnataka),0.0,0.0009889030455774847,3,1,4,1.0,96,3694.0,0.8895594447797224,0.18949909474954738,0.9595654797827399,0.6935425467712735
IND560064AAD,Bengaluru_Bagaluru_D (Karnataka),0.0,0.00011567764671148872,0,1,1,0.0,41,951.0,0.572118286059143,0.18949909474954738,0.8762824381412191,0.5181653590826796
IND560067AAC,Bengaluru_Kadugodi_D (Karnataka),0.0,0.0002454240528126391,1,1,2,0.0,28,666.0,0.4511164755582378,0.18949909474954738,0.6994568497284248,0.4222993361496681
IND560077AAA,Bengaluru_ Kothanur_L (Karnataka),0.0,0.0001257455014692277,1,1,2,0.0,2,254.0,0.207905853952927,0.18949909474954738,0.0700060350030175,0.17480386240193121
IND560078AAC,BLR_JPNagar_Pc (Karnataka),0.0,0.0009156926464982839,3,2,5,1.0,105,4134.0,0.9028364514182257,0.18949909474954738,0.9671092335546168,0.7016898008449004
IND560083AAB,Bengaluru_Bnnrghta_L (Karnataka),0.0,0.0008541689333330909,2,2,4,1.0,83,3435.0,0.8774894387447194,0.18949909474954738,0.9502112251056125,0.6856366928183464
IND560085AAA,Bengaluru_Banshkri_DC (Karnataka),0.0,0.0007222048825319856,3,1,4,1.0,60,1943.0,0.7785153892576946,0.18949909474954738,0.9260712130356065,0.6313216656608328
IND486001AAA,Rewa_Dc (Madhya Pradesh),0.0,0.0003230262763656497,2,1,3,1.0,5,1134.0,0.6385033192516596,0.18949909474954738,0.16807483403741702,0.40971635485817737
IND457226AAA,Jaora_RtlamNka_D (Madhya Pradesh),0.0,0.0002688731220659078,1,1,2,1.0,32,3968.0,0.8955944477972239,0.18949909474954738,0.764031382015691,0.6574532287266144
IND462011AAA,Bhopal MP Nagar (Madhya Pradesh),0.0,0.0009799229645638874,1,1,2,0.0,41,832.0,0.5301750150875075,0.18949909474954738,0.8762824381412191,0.49719372359686176
IND571105AAA,Hunsur_RatnaDPP_D (Karnataka),0.0,0.00011567764671148872,0,2,2,1.0,13,502.0,0.36059143029571517,0.18949909474954738,0.37688593844296925,0.31252263126131563
IND562160AAB,Chanapatna_Central_D_2 (Karnataka),0.0,0.0002975972736948614,1,0,1,0.0,10,-10.0,0.004828002414001207,0.18949909474954738,0.292094146047073,0.11768255884127941
IND571432AAB,Nagamangala_MandyaRD_D (Karnataka),0.0,0.0005140441632376316,1,1,2,1.0,29,697.0,0.4659022329511165,0.18949909474954738,0.716053108026554,0.4330114665057333
