source_center,destination_center,volume,median_factor,median_actual,median_osrm,total_excess_delay,breach_legs,median_distance,ftl_share,breach_rate,source_name,dest_name
IND843301AAA,IND843320AAA,20,2.6,64.5,25.0,705.0,20,28.180300000000003,1.0,1.0,Sitamari_Durma_D (Bihar),Pupri_SngihiRD_D (Bihar)
IND562132AAA,IND560085AAA,18,1.95,55.5,30.0,704.0,18,30.412599999999998,0.0,1.0,Bangalore_Nelmngla_H (Karnataka),Bengaluru_Banshkri_DC (Karnataka)
IND560043AAC,IND560099AAB,24,1.9563025210084035,60.5,32.5,704.0,21,28.36275,0.0,0.875,HBR Layout PC (Karnataka),Bengaluru_Bomsndra_HB (Karnataka)
IND335001AAA,IND125104AAA,10,1.824264705882353,149.5,80.0,703.0,10,109.451,1.0,1.0,Ganga Nagar_DC (Rajasthan),Sirsa_AnprnDPP_D (Haryana)
IND788151AAA,IND788713AAA,12,2.606060606060606,86.0,32.5,701.0,12,46.5072,1.0,1.0,Hailakandi_kalibari_D (Assam),Karimganj_Alngjuri_D (Assam)
IND600119AAA,IND600016AAC,10,2.818421052631579,56.0,21.0,701.0,10,21.92385,0.0,1.0,Chennai_Sholinganallur_Dc (Tamil Nadu),Chennai_Perungudi_DPC (Tamil Nadu)
IND713205AAB,IND722143AAB,9,3.72,93.0,25.0,701.0,9,32.4446,1.0,1.0,Durgapur_Central_I_1 (West Bengal),Mejia_Central_D_1 (West Bengal)
IND842003AAB,IND480886AAA,8,2.257575757575758,149.0,66.5,700.0,8,93.5346,1.0,1.0,Jabalpur_Adhartal_IP (Madhya Pradesh),Lakhnadon_Central_DPP_1 (Madhya Pradesh)
IND401104AAA,IND421302AAG,14,2.4823717948717947,59.0,24.5,699.0,14,28.064700000000002,0.0,1.0,Mumbai_MiraRd_IP (Maharashtra),Bhiwandi_Mankoli_HB (Maharashtra)
IND224141AAB,IND224122AAA,17,2.8947368421052637,55.0,19.0,698.0,17,27.4148,0.058823529411764705,1.0,Gosainganj_Pakrela_D (Uttar Pradesh),Akbarpur_Auliyapr_D (Uttar Pradesh)
IND783370AAC,IND783301AAA,8,2.6354166666666665,127.5,48.0,698.0,8,67.64439999999999,1.0,1.0,Kokrajhar_PigonDPP_D (Assam),Dhubri_Tetultol_D (Assam)
IND577522AAA,IND562132AAA,10,1.4928571428571429,209.0,140.0,697.0,10,183.659,1.0,1.0,Challakere_Shivangr_D (Karnataka),Bangalore_Nelmngla_H (Karnataka)
IND573142AAA,IND573201AAB,17,1.8157894736842104,69.0,39.0,697.0,17,42.5804,1.0,1.0,Ramanathapura_Central_D_2 (Karnataka),Hassan_Pandrnga_I (Karnataka)
IND532001AAB,IND532421AAA,20,2.9,54.0,19.0,695.0,20,27.45385,1.0,1.0,Srikakulam_Kuslpram_I (Andhra Pradesh),Narasnpeta_HudcoDPP_D (Andhra Pradesh)
IND585104AAA,IND585330AAE,20,1.837209302325581,77.5,43.0,694.0,20,59.76635,1.0,1.0,Gulbarga_Nehrugnj_I (Karnataka),Humnabad_EBroad_D (Karnataka)
IND560002AAA,IND560099AAB,18,2.6220238095238093,57.0,21.5,693.0,18,18.1468,0.0,1.0,Bengaluru_KHRoad_I (Karnataka),Bengaluru_Bomsndra_HB (Karnataka)
IND560300AAB,IND563101AAB,14,1.7655844155844156,100.0,56.0,693.0,14,64.614,0.0,1.0,Bangalore_East_I_20 (Karnataka),Kolar_Ambedkar_D (Karnataka)
IND683511AAA,IND68004AAA,13,1.4,69.0,48.0,691.0,12,53.6268,1.0,0.9230769230769231,Aluva_Peedika_H (Kerala),Thrissur_Poothole_D (Kerala)
IND600008AAA,IND600044AAC,14,2.080014224751067,78.0,37.0,690.0,14,43.91465,0.0,1.0,Chennai_Egmore_C (Tamil Nadu),Chennai_Chrompet_PC (Tamil Nadu)
IND581119AAB,IND577002AAA,14,1.8180878552971578,81.5,45.0,689.0,14,38.93295,0.0,1.0,Ukkadagatri_Tuminkte_D (Karnataka),Davangere_Central_I_1 (Karnataka)
IND847103AAA,IND847404AAB,19,2.0,65.0,33.0,685.0,19,33.2702,1.0,1.0,Benipur_Javahar_D (Bihar),Jhanjharpur_Nagar_D (Bihar)
IND591123AAC,IND587103AAB,19,1.7058823529411764,87.0,52.0,684.0,19,60.9414,1.0,1.0,Ramdurg_GndhiNGR_D (Karnataka),Bagalkot_Sector4_D (Karnataka)
IND301001AAB,IND321001AAB,13,1.7384615384615385,114.0,65.0,684.0,13,74.101,1.0,1.0,Alwar_Central_I_1 (Rajasthan),Bharatpur_NraynDPP_D (Rajasthan)
IND416510AAA,IND416606AAA,14,2.073581560283688,96.5,46.5,682.0,14,47.83,0.0,1.0,Sawantwadi_LaxmiNgr_D (Maharashtra),Malvan_BllvMarg_D (Maharashtra)
IND263645AAA,IND263601AAA,12,2.046634870164282,102.0,50.5,681.0,12,50.05415,1.0,1.0,Ranikhet_Subhash_D (Uttarakhand),Almora_SuzkiSrv_D (Uttarakhand)
IND523226AAA,IND523316AAB,13,1.88135593220339,111.0,59.0,678.0,13,72.10289999999999,1.0,1.0,Chimkurthy_MSRClgRd_D (Andhra Pradesh),Markapur_VidyaNgr_D (Andhra Pradesh)
IND731237AAB,IND731224AAA,15,3.0,60.0,20.0,677.0,15,28.0433,0.0,1.0,Morgram_Kntgorya_D (West Bengal),Rampurhat_SrifoDPP_D (West Bengal)
IND251309AAB,IND131028AAB,10,1.9787581699346406,139.5,69.5,676.0,10,69.26165,1.0,1.0,Budhana_Busstand_D (Uttar Pradesh),Sonipat_Kundli_H (Haryana)
IND721253AAC,IND721306AAA,11,2.515151515151515,94.0,42.0,676.0,11,52.5072,1.0,1.0,ChandroknaRD_Central_DPP_3 (West Bengal),Kharagpur_DC (West Bengal)
IND110037AAM,IND110020AAB,9,3.4615384615384617,90.0,25.0,676.0,9,26.7182,0.0,1.0,Delhi_Airport_H (Delhi),OK_RPC (Delhi)
IND742102AAB,IND731237AAB,11,2.838709677419355,87.0,30.0,673.0,11,42.2272,0.0,1.0,Berhampore_Central_I_2 (West Bengal),Morgram_Kntgorya_D (West Bengal)
IND787001AAA,IND787057AAA,8,2.7429787234042555,132.5,47.0,671.0,8,66.50375,1.0,1.0,LakhimpurN_SashPhkn_D (Assam),Dhemaji_WardNo3_D (Assam)
IND174001AAA,IND175018AAA,15,2.5185185185185186,68.0,26.0,667.0,15,37.6677,1.0,1.0,BilaspurHP_Indsarea_D (Himachal Pradesh),SundarNgr_Bhogpur_D (Himachal Pradesh)
IND458990AAA,IND312605AAB,10,2.228448275862069,127.0,57.0,666.0,10,61.84595,1.0,1.0,Sitamau_Central_DPP_1 (Madhya Pradesh),Pratapgarh_Nimachrd_D (Rajasthan)
IND742148AAA,IND742225AAA,16,3.5,49.0,14.0,665.0,16,20.6788,0.0,1.0,Lalgola_KrsprDPP_D (West Bengal),Ragunthgnj_GopalDPP_D (West Bengal)
IND501359AAE,IND509001AAA,17,1.5357142857142858,86.0,56.0,659.0,17,76.3792,1.0,1.0,Hyderabad_Shamshbd_H (Telangana),Mahabubnagar_DC (Telangana)
IND110043AAA,IND110078AAA,33,1.7,36.0,21.0,657.0,31,18.4287,0.0,0.9393939393939394,Delhi_Nangli_IP (Delhi),Janakpuri (Delhi)
IND632006AAA,IND632402AAA,8,2.9523809523809526,62.0,21.5,657.0,8,23.6773,1.0,1.0,Vellore_GndhiNgr_IP (Tamil Nadu),Ranipet_MBTRd_DC (Tamil Nadu)
IND144001AAC,IND000000ACA,12,1.8908355795148246,96.0,53.5,655.0,12,73.5261,0.9166666666666666,1.0,Jalandhar_Sodal Road (Punjab),Ludhiana_MilrGanj_HB (Punjab)
IND277201AAA,IND221706AAA,7,2.446428571428572,142.0,61.0,651.0,7,85.2529,1.0,1.0,Bariya_BgnprDPP_D (Uttar Pradesh),Ratanpura_MubarDPP_D (Uttar Pradesh)
IND562132AAA,IND560043AAC,22,1.8385416666666665,61.5,33.5,648.0,19,28.32835,0.0,0.8636363636363636,Bangalore_Nelmngla_H (Karnataka),HBR Layout PC (Karnataka)
IND465683AAA,IND465001AAA,13,1.4492753623188406,100.0,68.0,646.0,12,55.097,1.0,0.9230769230769231,Pachore_Shop3DPP_D (Madhya Pradesh),Shajapur_MhpraRD_D (Madhya Pradesh)
IND247667AAA,IND249407AAA,14,1.8439189189189191,71.0,37.0,645.0,14,30.53235,1.0,1.0,Roorkee_Dc (Uttarakhand),Haridwar (Uttarakhand)
IND518501AAA,IND518124AAA,15,2.3448275862068964,68.0,28.0,645.0,15,37.8146,1.0,1.0,Nandyal_SrnvsNgr_D (Andhra Pradesh),Bngnpalle_Enkndla_D (Andhra Pradesh)
IND207247AAB,IND205001AAB,10,2.2685185185185186,122.5,54.0,644.0,10,51.43945,1.0,1.0,Aliganj_KaimgnjRD_D (Uttar Pradesh),Mainpuri_Agraroad_I (Uttar Pradesh)
IND125047AAB,IND125051AAA,10,2.1842105263157894,125.0,57.0,641.0,10,68.73435,1.0,1.0,Hisar_AgrohDPP_D (Haryana),Ratia_SchdvDPP_D (Haryana)
IND515401AAB,IND515801AAA,18,2.4347826086956523,51.5,22.0,641.0,18,30.4481,1.0,1.0,Gooty_StatonRd_D (Andhra Pradesh),Guntakal_Verpatem_D (Andhra Pradesh)
IND487551AAA,IND464668AAA,7,2.25,153.0,67.0,641.0,7,81.3138,1.0,1.0,Gadarwara_MPward_D (Madhya Pradesh),Bareli_SourvDPP_D (Madhya Pradesh)
IND411014AAA,IND411043AAA,7,4.555555555555555,82.0,15.0,640.0,7,15.8151,0.0,1.0,PNQ Vadgaon Sheri DPC (Maharashtra),Pune Balaji Nagar (Maharashtra)
IND842001AAA,IND845412AAB,15,2.264705882352941,77.0,34.0,640.0,15,49.3673,1.0,1.0,Muzaffrpur_Bbganj_I (Bihar),Chakia_Wardno10_D (Bihar)
IND462022AAA,IND462011AAA,30,2.439102564102564,28.5,12.0,639.0,30,12.66095,0.0,1.0,Bhopal_Trnsport_H (Madhya Pradesh),Bhopal MP Nagar (Madhya Pradesh)
IND342005AAD,IND342601AAA,9,2.142857142857143,105.0,49.0,639.0,9,60.626,1.0,1.0,Jodhpur_Basni_I (Rajasthan),Piparcity_BsstdDPP_D (Rajasthan)
IND815353AAA,IND814133AAB,8,1.8772495755517826,176.5,93.0,634.0,8,116.3175,1.0,1.0,Madhupur_Sitarmrd_D (Jharkhand),Godda_Central_D_2 (Jharkhand)
IND389151AAA,IND457661AAA,11,2.8484848484848486,92.0,32.0,633.0,11,43.518800000000006,1.0,1.0,Dahod_DC (Gujarat),Jhabua_Ward11_D (Madhya Pradesh)
IND573134AAB,IND573201AAB,14,2.3479960899315735,75.0,32.0,633.0,14,43.64245,1.0,1.0,Sakleshpur_RgvdrDPP_D (Karnataka),Hassan_Pandrnga_I (Karnataka)
IND505001AAB,IND505209AAA,7,2.708333333333333,130.0,46.0,633.0,7,63.4972,1.0,1.0,Karimnagar_KamnHbRD_I (Telangana),Ramagundam_Pdmavati_D (Telangana)
IND532127AAA,IND535591AAA,21,1.6744186046511629,71.0,43.0,630.0,21,48.597,1.0,1.0,Rajam_SamathBv_D (Andhra Pradesh),Salur_ward9_D (Andhra Pradesh)
IND814112AAA,IND814133AAB,7,2.4,132.0,55.0,628.0,7,78.8509,1.0,1.0,Deoghar_Barmasia_D (Jharkhand),Godda_Central_D_2 (Jharkhand)
IND305601AAC,IND305001AAC,18,1.957516339869281,67.5,34.0,624.0,18,38.70575,1.0,1.0,Nasirabad_Central_DPP_2 (Rajasthan),Ajmer_FoySGRRD_I (Rajasthan)
IND313324AAA,IND313001AAB,14,1.798758865248227,85.5,48.0,620.0,14,65.0061,1.0,1.0,Rajsamand_kankroli_D (Rajasthan),Udaipur_Mangri_I (Rajasthan)
IND785001AAA,IND785682AAA,11,2.023809523809524,85.0,46.0,617.0,11,62.6307,1.0,1.0,Jorhat_RicMilRd_D (Assam),Sivasagar_Babupaty_D (Assam)
IND560300AAA,IND560058AAB,37,1.393939393939394,48.0,35.0,616.0,22,31.3304,0.0,0.5945945945945946,Bengaluru_KGAirprt_HB (Karnataka),Bengaluru_Peenya_IP (Karnataka)
IND842001AAA,IND843105AAB,20,2.84375,46.0,16.0,615.0,20,23.5191,1.0,1.0,Muzaffrpur_Bbganj_I (Bihar),Dholi_WardNo4_D (Bihar)
IND262701AAA,IND262802AAA,20,2.1875,51.0,24.0,615.0,20,32.92,1.0,1.0,Lakhimpur_Maheva_D (Uttar Pradesh),Gola_BkgnRoad_D (Uttar Pradesh)
IND421302AAR,IND421301AAA,17,4.0,43.0,10.0,615.0,17,12.8431,0.0,1.0,Mumbai_East_I_21 (Maharashtra),Mumbai_Kalyan West _Dc (Maharashtra)
IND282002AAD,IND205001AAB,8,2.0397727272727275,187.0,88.0,615.0,6,110.16995,1.0,0.75,IND282002AAD,Mainpuri_Agraroad_I (Uttar Pradesh)
IND600044AAD,IND603001AAA,12,2.664408866995074,78.5,30.0,614.0,12,38.2886,0.0,1.0,Chennai_Chrompet_DPC (Tamil Nadu),Chennai_Chnglptu_DC (Tamil Nadu)
IND000000AEM,IND110064AAB,11,2.092592592592593,113.0,55.0,613.0,11,53.5163,0.0,1.0,Gurgaon_Bilaspur_RP (Haryana),KN_RPC (Delhi)
IND853204AAA,IND851204AAA,11,2.0434782608695654,94.0,46.0,612.0,11,65.2145,1.0,1.0,Naugchia_Vijayght_D (Bihar),Khagaria_GodamDPP_D (Bihar)
IND458664AAA,IND312403AAA,7,2.466666666666667,111.0,44.0,612.0,7,53.049800000000005,1.0,1.0,Neemuch_KarjuDPP_D (Madhya Pradesh),BariSadri_BhmprDPP_D (Rajasthan)
IND110037AAM,IND811399AAA,11,2.1052631578947367,80.0,37.0,611.0,8,32.6278,1.0,0.7272727272727273,Delhi_Airport_H (Delhi),Noida_Sector02_C (Uttar Pradesh)
IND124507AAA,IND131028AAB,9,2.260869565217391,104.0,45.0,610.0,9,40.2684,1.0,1.0,Bahadurgarh_DC (Haryana),Sonipat_Kundli_H (Haryana)
IND585330AAE,IND585401AAA,21,1.7941176470588236,62.0,34.0,608.0,21,48.5049,1.0,1.0,Humnabad_EBroad_D (Karnataka),Bidar (Karnataka)
IND302014AAB,IND302004AAA,26,2.365808823529412,39.0,16.0,607.0,24,18.7925,0.0,0.9230769230769231,Jaipur_Central_I_7 (Rajasthan),Jaipur_NgrNigam_DC (Rajasthan)
IND396580AAB,IND396321AAA,8,2.0,63.0,32.0,607.0,8,42.6626,0.0,1.0,Vansda_CikhliRD_D (Gujarat),Bilimora_DC (Gujarat)
IND509301AAA,IND501359AAE,14,1.8583673469387754,92.0,49.0,606.0,14,66.7873,1.0,1.0,Jadcherla_Badeplly_D (Telangana),Hyderabad_Shamshbd_H (Telangana)
IND000000ACA,IND144001AAB,17,1.6041666666666667,79.0,49.0,606.0,17,69.4616,1.0,1.0,Ludhiana_MilrGanj_HB (Punjab),Jalandhar_DPC (Punjab)
IND000000ACB,IND124103AAA,13,1.8333333333333333,88.0,47.0,605.0,13,49.3821,1.0,1.0,Gurgaon_Bilaspur_HB (Haryana),Jhajjar_DC (Haryana)
IND515134AAA,IND515201AAA,15,1.631578947368421,96.0,58.0,604.0,15,62.645900000000005,0.0,1.0,Puttaprthi_Gokulam_D (Andhra Pradesh),Hindupur_Parigi_D (Andhra Pradesh)
IND160002AAC,IND140301AAA,21,1.434782608695652,67.0,47.0,604.0,20,38.183,1.0,0.9523809523809523,Chandigarh_Mehmdpur_H (Punjab),Chandigarh_Kharar_DC (Chandigarh)
IND600056AAB,IND600016AAC,13,2.5161290322580645,79.0,33.0,603.0,13,36.7301,0.0,1.0,MAA_Poonamallee_HB (Tamil Nadu),Chennai_Perungudi_DPC (Tamil Nadu)
IND110078AAA,IND110043AAA,14,2.732919254658385,60.0,21.0,602.0,14,19.388849999999998,0.0,1.0,Janakpuri (Delhi),Delhi_Nangli_IP (Delhi)
IND614018AAA,IND613104AAA,10,2.0083333333333333,121.5,60.0,602.0,10,64.76665,1.0,1.0,Mannargudi_Vadasari_D (Tamil Nadu),Thirukkatupli_Poondi_D (Tamil Nadu)
IND248122AAB,IND248001AAA,15,2.210526315789474,74.0,38.0,597.0,15,35.2443,1.0,1.0,Mussoorie_BrlwgDPP_D (Uttarakhand),Dehradun (Uttarakhand)
IND585104AAA,IND585211AAA,17,1.945945945945946,73.0,38.0,597.0,17,47.4594,0.0,1.0,Gulbarga_Nehrugnj_I (Karnataka),Chittapur_GlbrgaRD_D (Karnataka)
IND627401AAA,IND627005AAA,13,2.2222222222222223,80.0,36.0,596.0,13,38.1062,1.0,1.0,Ambasamdrm_Solaiprm_D (Tamil Nadu),Tirunelveli_VdkkuSrt_I (Tamil Nadu)
IND742226AAA,IND742102AAB,13,2.2285714285714286,78.0,36.0,594.0,13,33.2894,0.0,1.0,Sagardighi_UtBzrDPP_D (West Bengal),Berhampore_Central_I_2 (West Bengal)
IND333042AAA,IND333031AAA,13,1.605263157894737,118.0,73.0,594.0,13,82.6429,1.0,1.0,Nawalgarh_NavldiDPP_D (Rajasthan),Pilani (Rajasthan)
IND509358AAA,IND508248AAB,8,2.2000907441016335,126.5,58.0,593.0,8,82.47475,1.0,1.0,Kadthal_GndhiDPP_D (Telangana),Devarakonda_DindiRD_D (Telangana)
IND722122AAA,IND713205AAB,8,1.9642857142857142,138.0,70.0,592.0,8,85.62435,0.0,1.0,Bishnupur_StnRdDPP_D (West Bengal),Durgapur_Central_I_1 (West Bengal)
IND144001AAB,IND143001AAA,17,1.5,97.0,63.0,592.0,17,85.1994,1.0,1.0,Jalandhar_DPC (Punjab),Amritsar_DPC (Punjab)
IND380054AAA,IND382430AAB,24,2.3639705882352944,39.0,17.0,589.0,24,20.25185,0.0,1.0,AMD_Memnagar (Gujarat),Ahmedabad_East_H_1 (Gujarat)
IND843105AAB,IND848101AAA,20,2.025,40.0,20.0,586.0,20,28.0176,1.0,1.0,Dholi_WardNo4_D (Bihar),Samastipur_Haripur_D (Bihar)
IND600056AAB,IND600076AAB,16,1.930930930930931,71.5,36.0,586.0,16,46.066599999999994,0.0,1.0,MAA_Poonamallee_HB (Tamil Nadu),Chennai_Madhavaram_DPC (Tamil Nadu)
IND413002AAA,IND413501AAA,21,1.553191489361702,74.0,48.0,584.0,21,64.6965,1.0,1.0,Solapur_Central_I_2 (Maharashtra),Osmanabad_Kakdepot_D (Maharashtra)
IND560060AAB,IND562132AAA,19,1.7333333333333334,52.0,30.0,584.0,18,24.756400000000003,0.0,0.9473684210526315,Bengaluru_Kengeri_IP (Karnataka),Bangalore_Nelmngla_H (Karnataka)
IND834002AAB,IND829122AAA,14,2.390625,76.5,32.0,582.0,14,43.87755,1.0,1.0,Ranchi_Hub (Jharkhand),Ramgarh_HotelPrk_D (Jharkhand)
IND517644AAA,IND524132AAA,15,2.1142857142857143,74.0,35.0,581.0,15,45.097,1.0,1.0,Sriklahsti_SDKNgr_D (Andhra Pradesh),Venktagiri_TirupthiRd_D (Andhra Pradesh)
IND000000ACN,IND501359AAF,16,2.284313725490196,40.0,18.0,580.0,16,21.381,0.0,1.0,Hyderabad_Mhdiptnm_C (Telangana),Hyderabad_Shamshbd_P (Telangana)
IND560099AAB,IND632006AAA,8,1.3705882352941179,233.0,168.0,580.0,8,198.33884999999998,1.0,1.0,Bengaluru_Bomsndra_HB (Karnataka),Vellore_GndhiNgr_IP (Tamil Nadu)
IND560099AAB,IND560060AAB,31,1.375,44.0,33.0,580.0,25,31.6419,0.0,0.8064516129032258,Bengaluru_Bomsndra_HB (Karnataka),Bengaluru_Kengeri_IP (Karnataka)
IND413002AAA,IND413304AAA,10,1.9811320754716983,104.0,53.0,580.0,10,72.8061,0.0,1.0,Solapur_Central_I_2 (Maharashtra),Pandharpur_RajCmplx_D (Maharashtra)
IND209304AAA,IND206122AAA,20,1.6262254901960784,80.0,49.5,579.0,17,70.4301,1.0,0.85,Kanpur_Central_H_6 (Uttar Pradesh),Auraiya_AryaNagr_D (Uttar Pradesh)
IND803116AAA,IND803108AAB,13,2.2285714285714286,78.0,33.0,579.0,13,40.590900000000005,1.0,1.0,Rajgir_PnditNGR_D (Bihar),Chandi_SH78_D (Bihar)
IND700088AAA,IND712311AAA,9,3.5172413793103448,101.0,29.0,578.0,9,29.6182,0.0,1.0,Kolkata_TrtllaRD_L (West Bengal),Kolkata_Dankuni_HB (West Bengal)
IND642001AAA,IND641062AAD,17,1.5789473684210529,90.0,57.0,574.0,17,64.7177,0.0,1.0,Pollachi_Venkatsa_DC (Tamil Nadu),Coimbatore_Karayam_H (Tamil Nadu)
IND442101AAB,IND445001AAB,12,2.1998577524893315,82.5,37.0,574.0,12,52.046800000000005,1.0,1.0,Deoli_Central_DPP_2 (Maharashtra),Yavatmal_JajuDPP_D (Maharashtra)
IND517501AAB,IND517583AAA,19,2.1538461538461537,56.0,26.0,574.0,19,34.6674,0.0,1.0,Tirupati_Balajicly_I (Andhra Pradesh),Puttur_Artmclny_D (Andhra Pradesh)
IND854326AAB,IND854105AAB,11,2.65,53.0,20.0,573.0,11,29.4944,1.0,1.0,Purnia_Central_H_2 (Bihar),Katihar_Central_D_2 (Bihar)
IND363310AAB,IND382430AAB,9,1.4097222222222223,203.0,143.0,571.0,9,128.3247,1.0,1.0,Dhrangadhra_NvygRDPP_D (Gujarat),Ahmedabad_East_H_1 (Gujarat)
IND506132AAA,IND122001AAJ,19,1.8235294117647056,65.0,34.0,570.0,19,48.4109,1.0,1.0,Khanpur_Nrsampt_D (Telangana),Mahbubabad_Yellanda_D (Telangana)
IND802301AAA,IND804401AAA,10,1.86114663256607,122.5,67.0,570.0,10,85.23545,1.0,1.0,Arrah_Katira_D (Bihar),Arwal_Rozapar_D (Bihar)
IND847212AAA,IND847226AAA,21,1.7407407407407407,48.0,28.0,570.0,21,37.6326,1.0,1.0,Madhubani_Bardivan_D (Bihar),Jaynagar_Wardno6_D (Bihar)
IND110052AAA,IND000000ACB,10,1.6617866004962778,107.0,63.5,569.0,10,67.77295000000001,0.0,1.0,Delhi_Wazirpur_L (Delhi),Gurgaon_Bilaspur_HB (Haryana)
IND560099AAB,IND560085AAA,17,2.083333333333333,50.0,21.0,569.0,17,18.449,0.0,1.0,Bengaluru_Bomsndra_HB (Karnataka),Bengaluru_Banshkri_DC (Karnataka)
IND523316AAB,IND522647AAA,14,1.6513468013468011,90.0,54.0,567.0,14,77.51745,1.0,1.0,Markapur_VidyaNgr_D (Andhra Pradesh),Vinukonda_Kothapet_D (Andhra Pradesh)
IND583231AAA,IND583201AAA,15,2.409090909090909,53.0,22.0,566.0,15,30.2552,0.0,1.0,Koppal_Banikatt_D (Karnataka),Hospet (Karnataka)
IND360490AAA,IND362001AAA,10,2.309220985691574,80.5,36.0,565.0,10,43.13885,1.0,1.0,Upleta_AdrshSt_DC (Gujarat),Junagadh_DPC (Gujarat)
IND515004AAA,IND515401AAB,17,1.763157894736842,67.0,40.0,565.0,16,53.5241,1.0,0.9411764705882353,Anantapur_KamaStrt_I (Andhra Pradesh),Gooty_StatonRd_D (Andhra Pradesh)
IND581110AAE,IND581119AAB,16,1.8636363636363635,82.0,43.0,563.0,16,54.0105,0.0,1.0,Haveri_GuttalRD_D (Karnataka),Ukkadagatri_Tuminkte_D (Karnataka)
IND131028AAB,IND110037AAM,7,2.2758620689655173,133.0,57.0,557.0,7,47.9002,0.0,1.0,Sonipat_Kundli_H (Haryana),Delhi_Airport_H (Delhi)
IND742149AAA,IND742148AAA,14,2.821428571428571,54.0,22.0,556.0,14,29.181600000000003,0.0,1.0,Murshidabad_Sirjudol_D (West Bengal),Lalgola_KrsprDPP_D (West Bengal)
IND741126AAB,IND741156AAA,20,2.5588235294117645,41.5,17.0,556.0,20,23.83095,0.0,1.0,Nakashipara_MaxDPP_D (West Bengal),Plassey_BtaiRoad_D (West Bengal)
IND631003AAA,IND600056AAB,10,2.2601214574898787,87.0,39.0,556.0,10,41.986900000000006,0.0,1.0,Arakkonam_HousngBd_D (Tamil Nadu),MAA_Poonamallee_HB (Tamil Nadu)
IND507002AAA,IND508206AAA,12,2.1311827956989244,65.0,30.0,555.0,12,38.65689999999999,1.0,1.0,Khammam_NSTRoad_I (Telangana),Kodad_VidyaNgr_D (Telangana)
IND582209AAA,IND582101AAB,16,1.8406827880512093,69.0,37.0,553.0,16,40.262249999999995,1.0,1.0,Rona_GadagRD_D (Karnataka),Gadag_Cdosclrd_D (Karnataka)
IND249407AAA,IND249201AAA,18,1.8397435897435899,48.0,26.0,553.0,18,20.6716,1.0,1.0,Haridwar (Uttarakhand),Rishikesh_DC (Uttarakhand)
IND530012AAA,IND530043AAA,13,2.888888888888889,52.0,18.0,550.0,13,21.653,0.0,1.0,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Visakhapatnam_VislkNgr_DC (Andhra Pradesh)
IND383255AAB,IND384205AAA,9,1.4579439252336448,156.0,105.0,549.0,7,102.6941,1.0,0.7777777777777778,Khedbrahma_Patelfli_D (Gujarat),Mehsana_Panchot_IP (Gujarat)
IND580028AAA,IND581402AAA,15,1.4216867469879515,120.0,83.0,547.0,15,93.0582,1.0,1.0,Hubli_Adargchi_IP (Karnataka),Sirsi_Vidygiri_D (Karnataka)
IND562132AAA,IND560060AAB,24,1.641025641025641,42.5,28.0,547.0,24,25.4485,0.0,1.0,Bangalore_Nelmngla_H (Karnataka),Bengaluru_Kengeri_IP (Karnataka)
IND400064AAB,IND400072AAD,17,3.076923076923077,41.0,14.0,545.0,17,13.3928,0.0,1.0,Mumbai_MaladWest_CP (Maharashtra),Mumbai_Chndivli_PC (Maharashtra)
IND691001AAB,IND683511AAA,9,1.255952380952381,211.0,168.0,545.0,8,175.9663,1.0,0.8888888888888888,Kollam_Central_H_1 (Kerala),Aluva_Peedika_H (Kerala)
IND723101AAA,IND723202AAA,14,1.7948717948717952,70.0,39.0,544.0,14,46.3378,1.0,1.0,Purulia_GariDPP_D (West Bengal),Jhalda_GMukrDPP_D (West Bengal)
IND518002AAA,IND518501AAA,18,1.5259216589861753,87.0,56.5,544.0,18,71.3009,1.0,1.0,Kurnool_AbbasNgr_I (Andhra Pradesh),Nandyal_SrnvsNgr_D (Andhra Pradesh)
IND501359AAE,IND500050AAA,18,1.8060344827586206,55.0,30.0,542.0,18,34.1595,0.0,1.0,Hyderabad_Shamshbd_H (Telangana),Patancheru_Ameenpur_I (Telangana)
IND365560AAB,IND364290AAA,11,2.4827586206896552,74.0,29.0,542.0,11,39.9877,1.0,1.0,Amreli_Rajula_DC (Gujarat),Bhavnagar_Mahuva_DC (Gujarat)
IND110037AAM,IND110024AAA,14,2.667826086956522,63.5,24.0,541.0,14,24.7372,0.0,1.0,Delhi_Airport_H (Delhi),Delhi_Lajpat_IP (Delhi)
IND431001AAB,IND431136AAC,18,3.2613636363636367,37.5,11.0,541.0,18,14.47925,0.0,1.0,Aurangabad_Pratpngr_D (Maharashtra),Aurangabad_Central_H_1 (Maharashtra)
IND000000AET,IND000000AAS,8,2.4646938775510203,119.0,48.5,541.0,8,68.7217,1.0,1.0,Barpeta_ShivBari_D (Assam),Bongaigaon_Chpaguri_D (Assam)
IND573201AAB,IND573116AAA,14,2.083916083916084,61.5,29.0,540.0,14,37.8587,1.0,1.0,Hassan_Pandrnga_I (Karnataka),Channaraya_patna_D (Karnataka)
IND401501AAA,IND401602AAA,17,2.076923076923077,52.0,26.0,539.0,17,28.0569,0.0,1.0,Boisar_OstwlEmp_D (Maharashtra),Dahanu_KetyDPP_D (Maharashtra)
IND364004AAB,IND365560AAA,7,1.947368421052632,148.0,78.0,539.0,7,109.5179,1.0,1.0,Bhavnagar_ChtrGIDC_IP (Gujarat),Amreli_MrktYrd_DC (Gujarat)
